"x","y","radius","im_x","im_y","id","hex"
0.373042149828472,0.143903317944091,0.00687250257560566,95,108,116,"#000000"
0.408773336048124,0.141271071862274,0.0202002158380869,96,108,117,"#000000"
0.436175673969213,-0.0683514320677185,0.0381660457745561,96,102,119,"#000000"
0.474934346758239,-0.105715476763829,0.0156698767346738,97,100,120,"#000000"
-0.146667537780112,0.401395253771248,0.0206133622614501,83,115,132,"#000000"
-0.233310135841703,0.362812619594753,0.0131558364872909,81,114,136,"#000000"
-0.220741716456418,0.390964560867306,0.0176742942820984,81,115,137,"#000000"
-0.199595851945907,0.478153683719156,0.0720424306334485,81,117,138,"#000000"
0.44289531529703,0.124889492147971,0.0176503537982985,97,107,139,"#000000"
0.501222876073138,0.101116927578886,0.0453356698282322,98,106,140,"#000000"
0.480510967957423,0.0496638591366444,0.0101296471718156,97,105,141,"#000000"
0.571326441030271,-0.0291142522151411,0.102565209176063,100,103,142,"#000000"
0.371303830119994,0.271733400101955,0.0145117988598926,95,111,143,"#000000"
0.437366572024338,0.256207834061397,0.0533507760161004,96,111,144,"#000000"
-0.360050245905105,0.380194578672157,0.0397182869906698,78,114,145,"#000000"
-0.308717065978216,0.375528508258494,0.0118265243341531,79,114,146,"#000000"
-0.319629273817561,0.459631855689123,0.0494115955649145,79,117,147,"#000000"
0.601473166855453,0.224655567316435,0.113761521567916,100,110,148,"#000000"
0.249715598197496,0.350800477043821,0.00260628704042138,92,114,153,"#000000"
0.260839753567143,0.363574493710615,0.00604667883127825,92,114,154,"#000000"
0.197428351665814,0.431490123847808,0.028422853368905,91,116,155,"#000000"
0.247651957347276,0.413719081975112,0.0248520985023838,92,115,156,"#000000"
0.166902851429296,0.517254217033748,0.0626116776877013,90,118,161,"#000000"
0.2673881855022,0.36014513593611,0.00134537470976366,92,114,162,"#000000"
0.294073743513397,0.466822734986962,0.0456814409951907,93,117,163,"#000000"
0.520912244767964,-0.141674548235626,0.0207693416399745,98,99,164,"#000000"
-0.0777162299518413,0.590878809155284,0.0939744244205102,84,120,165,"#000000"
0.125700219699055,0.726160928728708,0.150319463887924,89,124,166,"#000000"
0.454733419592502,0.328290820674855,0.0207947859115823,97,113,171,"#000000"
0.540946733277695,-0.182686341264299,0.0248743643584792,99,98,172,"#000000"
0.586111350247189,-0.286856805603283,0.0886656209621144,100,95,173,"#000000"
0.523054586981557,-0.395966295022488,0.0373543618773443,98,92,174,"#4E4E4E"
0.255081679471836,0.527109719383526,0.0261162020430924,92,119,175,"#000000"
0.471264406835173,0.30604422962831,0.0069213529322322,97,112,186,"#000000"
0.524675895946673,0.409382230174697,0.0862928730096249,98,115,187,"#000000"
0.690633953169575,0.0780651607370339,0.0578146805035448,102,106,188,"#000000"
0.378316167914768,0.480419456895576,0.0396511841588552,95,117,189,"#000000"
0.452630050334308,0.516906291063292,0.0431367508790936,97,118,190,"#000000"
-0.272260201830345,0.475854211518059,0.000658293685719036,80,117,191,"#000000"
-0.277354970985906,0.499254911807495,0.00852891924175701,80,118,192,"#000000"
-0.304897359675082,0.589204241714333,0.0809955841245771,79,120,193,"#000000"
-0.244402637045862,0.534925079064451,0.000280728316125143,80,119,194,"#000000"
-0.198862102134954,0.643042106296365,0.037924521426816,81,122,195,"#000000"
-0.440464583740254,0.475250417514803,0.0724289214957731,76,117,196,"#000000"
0.782143450569129,-0.159303808429556,0.145211165924982,104,99,202,"#000000"
0.22341861748515,0.582321697885019,0.023573059227895,91,120,203,"#000000"
0.30860793276418,0.598544157643291,0.0631471093508083,93,121,204,"#000000"
0.40380358631506,0.577164134847731,0.034419882145895,96,120,205,"#000000"
-0.438443417532537,0.600708096742647,0.0530450375159505,76,121,212,"#000000"
0.653361155158012,0.0332437958140619,0.000479540695207169,101,104,213,"#000000"
0.693179707981411,-0.00198137922957962,0.0222723311037604,102,103,214,"#000000"
0.731043076647439,-0.006547755682081,0.0158653993038748,103,103,215,"#000000"
-0.65901052944815,0.182520104042555,0.0362793995584003,71,109,216,"#A9A9A9"
-0.654903949243588,0.232116913274542,0.0134871302278987,71,110,217,"#000000"
-0.708172705310014,0.286003291787104,0.0622842506626696,69,112,218,"#000000"
-0.649700416455942,0.34582426730143,0.0213671550357385,71,113,219,"#000000"
-0.624471366971004,0.369981671507775,0.0135625617667518,71,114,220,"#000000"
-0.608643725629738,0.427220191793158,0.0458239891929395,72,116,221,"#000000"
-0.536182032844019,0.437136483570779,0.0273130723011542,73,116,222,"#000000"
-0.53099217344882,0.48254612015091,0.0183921761379646,74,117,223,"#000000"
-0.154993882483068,0.658121876945615,0.00846319438523996,82,122,230,"#000000"
-0.145445121211563,0.699739104599312,0.0342354294731451,83,124,231,"#000000"
-0.0906443009782921,0.796867777905614,0.0772863579788216,84,126,232,"#000000"
0.223861600263752,0.608671193031373,0.00278015932714808,91,121,245,"#000000"
0.321148986477227,0.70703197370027,0.0460631660862885,94,124,246,"#000000"
0.607521037444171,0.352483741001099,0.0142096420831749,100,114,250,"#000000"
0.654645857680539,0.362479258003266,0.0339635770582808,101,114,251,"#000000"
0.716391555243321,0.324546759458392,0.0385030056772906,103,113,252,"#000000"
0.738527561321447,0.261631228857815,0.0281930718373804,103,111,253,"#000000"
0.739516681170957,0.208186363039418,0.0252609461633569,103,109,254,"#000000"
0.721954263222634,0.166403219895055,0.0200631045736843,103,108,255,"#000000"
0.825339864878013,0.134350005828484,0.0881773276207699,106,107,256,"#000000"
-0.517605646447665,0.510053696190415,0.0121997483638023,74,118,257,"#000000"
-0.508699728191633,0.550228332804298,0.0289501824628791,74,119,258,"#000000"
-0.503458498503759,0.591469909926126,0.012623104298414,74,120,259,"#000000"
0.734585703693966,-0.394446034378483,0.0946921598378312,103,92,260,"#000000"
0.611982521284996,-0.484039182605112,0.0571580049495858,100,90,261,"#000000"
-0.385408337253809,0.65655421386235,0.0239712499661054,77,122,262,"#000000"
-0.34048020897361,0.71506843270124,0.0498017160654131,78,124,263,"#000000"
-0.291173417243125,0.679918785574587,0.0107512145315586,79,123,264,"#000000"
-0.261633116003446,0.679133484172206,0.0187995231178398,80,123,265,"#000000"
-0.264962787410934,0.850214749622923,0.105012391615284,80,128,266,"#000000"
0.531827311662248,0.53318492955154,0.0377162037538515,99,119,267,"#000000"
0.55421599625482,0.496257968650789,0.00546774742191797,99,118,268,"#000000"
0.559859464942823,0.490788532203046,0.00239122667705787,99,118,269,"#000000"
0.642741773537534,0.518119469997355,0.0742167490556905,101,118,270,"#000000"
0.721669195915346,0.418142738588885,0.0531601908758644,103,116,271,"#000000"
0.328756481492113,0.66002722996125,0.00155321674958531,94,122,273,"#000000"
0.33946563717744,0.65933652536863,0.005028472020449,94,122,274,"#000000"
0.344196197833704,0.653598428876636,0.00240819090548953,94,122,275,"#000000"
0.431970064070802,0.676544653622008,0.0688750256715236,96,123,276,"#000000"
-0.784494237680965,0.235090456093188,0.0294604665795006,68,110,279,"#6B6B6B"
0.480494849529088,0.587375963518429,0.0326420177180514,97,120,281,"#000000"
0.525278276952851,0.582841517357158,0.0123703869478722,98,120,282,"#000000"
-0.656315036922458,0.590195096557855,0.123979937450202,71,120,283,"#000000"
0.758018754364183,0.0266750600223659,0.0269299587575936,104,104,284,"#000000"
0.800166647987482,0.0335000203369413,0.0157669383214268,105,104,285,"#000000"
0.552392979820381,-0.486220178836063,0.00247143573639203,99,90,286,"#F1F1F1"
-0.656923670865186,0.384904779221389,0.0183752884747796,71,115,305,"#000000"
0.753601057709169,-0.00665625759384777,0.00669284269868954,104,103,306,"#000000"
0.982109276268433,0.00615568188221099,0.114333000609029,109,104,307,"#000000"
-0.707676592851288,0.380827398721889,0.0325411540744118,69,114,308,"#000000"
-0.011694153749548,0.791552468213681,0.001842513266518,86,126,309,"#000000"
-0.0080262428668337,0.807021335897674,0.0059532856172825,86,127,310,"#000000"
-0.00121682466554021,0.815335618470044,0.00479359629950254,86,127,311,"#000000"
0.00389643533070135,0.814836259466453,0.000343989437362723,86,127,312,"#000000"
0.000681506588866551,0.836414083474239,0.0163701781390168,86,128,313,"#000000"
0.0242507888759596,0.893210589247207,0.0451225379788083,87,129,314,"#000000"
0.0822879981997212,0.884232465436226,0.0136050055868425,88,129,315,"#000000"
0.123170302052525,0.912642943604075,0.036179711325467,89,130,316,"#000000"
0.152477131030194,0.881076842152447,0.00689358650022648,90,129,317,"#000000"
0.166637452719382,0.878565756196265,0.00748766042139352,90,129,318,"#000000"
0.191195904104823,0.880269941410114,0.0171298492352353,91,129,319,"#000000"
0.250932837191969,0.873430063855722,0.0429973916761611,92,129,320,"#000000"
0.300906575675412,0.804942543907693,0.0417841801814263,93,127,321,"#000000"
0.356286773894491,0.768338945757151,0.0245994755807478,94,126,322,"#000000"
0.805906677516783,0.260236683603559,0.0392004742611204,105,111,323,"#000000"
-0.709894265295162,0.444543681574073,0.0312137106150205,69,116,324,"#000000"
-0.495125852982156,0.605686633364133,0.00385561551537856,74,121,325,"#000000"
-0.511536221737435,0.630483910608743,0.0258799719419143,74,122,326,"#000000"
-0.485066131803749,0.627549684858177,0.000752251807759479,75,122,327,"#000000"
-0.479431730253783,0.652704671261067,0.0131643692279881,75,122,328,"#000000"
-0.523708196310075,0.834729867692246,0.154195957391438,74,127,329,"#000000"
0.825246540053848,0.362185201813999,0.0645662383603033,106,114,333,"#000000"
0.551600490873289,0.580990068239477,0.0140168601519806,99,120,334,"#000000"
0.582106879422996,0.586165905248509,0.0169254899702992,100,120,335,"#000000"
0.48444900463012,0.624701985750698,0.00489286310295176,97,121,336,"#000000"
0.502488628170366,0.627846588227516,0.0134187873472674,98,122,337,"#000000"
0.527082404799793,0.61135008122416,0.0161952058351773,98,121,338,"#000000"
-0.856565305964184,0.265928368234706,0.0489309596655448,66,111,339,"#000000"
-0.77837691896781,0.273149418813647,0.00908698770214553,68,111,341,"#000000"
-0.800368922040988,0.341784024033557,0.0454730343321513,67,113,342,"#000000"
-0.75547696646341,0.328539474082059,0.00133194167464614,68,113,343,"#000000"
-0.805409517026738,0.45171168085268,0.0645701268890413,67,116,344,"#000000"
0.411326665035611,0.773986375605762,0.0307293874178837,96,126,348,"#000000"
0.694766965747664,-0.513285327922386,0.0306406354778806,102,89,349,"#000000"
0.660326616259783,-0.523604257372597,0.00531236130744731,102,88,350,"#000000"
0.652910932877711,-0.532957019921766,0.00662357298041974,101,88,351,"#717171"
0.64277001200622,-0.537400798762116,0.00444825823685367,101,88,352,"#717171"
0.701205586133442,-0.614936074026892,0.0712138195846004,103,86,353,"#000000"
0.556235036700608,0.60778380977765,0.0131747488596228,99,121,354,"#000000"
0.482268155892857,0.629259540986738,0.000159602725173515,97,122,355,"#000000"
0.600641808422136,0.716792847043228,0.10453222451195,100,124,356,"#000000"
0.974785134938438,-0.155479931695946,0.0474684660808904,109,99,365,"#000000"
0.943909739924883,-0.226469292813695,0.0299445780986882,108,97,366,"#000000"
0.912008480178133,-0.278363583597233,0.0309710011020054,108,96,367,"#000000"
0.865668470951233,-0.304331087407091,0.0221487476668293,106,95,368,"#000000"
0.936438571614227,-0.415421989293523,0.108247661223074,108,92,369,"#000000"
0.658409434063598,0.608871283110134,0.0178775893675625,102,121,376,"#000000"
-0.111501161084922,0.951759721839393,0.0790035102439531,83,131,377,"#000000"
-0.0661174417204327,0.878070715918454,0.00753984060965608,85,129,378,"#000000"
-0.0457308026785865,0.875239197392376,0.0130424952292628,85,129,379,"#000000"
0.00107783055065425,0.969945322747896,0.0350348404898521,86,131,380,"#000000"
0.435813914379191,0.749335187280111,0.00401692844842574,96,125,381,"#000000"
0.449638455604581,0.754005318566528,0.0105751264556947,97,125,382,"#000000"
0.482631795002059,0.868957827426114,0.0880308678041285,97,128,383,"#000000"
0.679727877016811,0.592599484533494,0.00894119954745346,102,121,385,"#000000"
0.734700294880936,0.595738742153987,0.0461207806588173,103,121,386,"#000000"
0.722201701404884,0.542236099603056,0.00882234992920318,103,119,387,"#000000"
0.732190901379676,0.520323706072417,0.0152595334352268,103,118,388,"#000000"
0.773430622339988,0.490377906830243,0.0357058025995423,104,118,389,"#000000"
0.811410834663757,-0.531146098705966,0.0621166675146607,105,88,392,"#000000"
0.759431337867698,-0.490086910623078,0.00412323747619458,104,89,393,"#000000"
0.753854371060331,-0.488792600253984,0.00160195231122891,104,89,394,"#000000"
0.791972102790499,-0.61057610569943,0.0196573522460315,105,86,395,"#000000"
0.779000271136889,0.44490308760471,0.0101088257555562,104,116,396,"#000000"
0.80247221000328,0.437808449676746,0.0144118961236324,105,116,397,"#000000"
0.837063009734608,0.227666153564452,0.00587231647004893,106,110,398,"#000000"
0.853980792652367,0.22944687990426,0.0111389258464228,106,110,399,"#000000"
0.869273699341345,0.21912903061419,0.00730913662556562,107,110,400,"#000000"
0.956887798427863,0.245911866680264,0.0843071865187544,109,111,401,"#000000"
0.929624901071247,0.148303505208119,0.0170370673960794,108,108,402,"#000000"
0.921060775673053,0.124751563733069,0.00802362275962426,108,107,403,"#000000"
1.02348612821617,0.14838320874185,0.0337909787923985,110,108,404,"#000000"
-0.78492880935616,0.531203331760974,0.0175175210905032,68,119,405,"#000000"
0.919529849046367,0.354016398451129,0.030070285788463,108,114,406,"#000000"
0.345503151022362,0.885232859284356,0.0500601951278995,94,129,407,"#000000"
0.288433535841708,0.847520665565035,0.0025832985226943,93,128,410,"#000000"
0.281652859505565,0.956786718806795,0.0458398285391304,93,131,411,"#000000"
-0.871136841889242,0.338775073127032,0.025358824779458,66,113,421,"#000000"
-0.919764608133325,0.406824131789792,0.0582792887500618,64,115,422,"#000000"
-1.08730270870155,0.315026785703161,0.132759366737666,61,113,441,"#000000"
-0.780073523623258,0.553343437283905,0.00514871088824971,68,119,442,"#000000"
-0.776516293196434,0.557758377966018,0.000520997176201609,68,120,443,"#000000"
-0.777144443094128,0.558948118428988,0.000824385543772132,68,120,444,"#000000"
-0.807536131212962,0.572409532589701,0.0282834712995127,67,120,445,"#000000"
-0.801594409082348,0.626014812345479,0.0256500996889974,67,121,446,"#000000"
-0.775358955304565,0.646879972582643,0.00787084818913858,68,122,447,"#000000"
-0.791456027884275,0.707890442480477,0.0552274337430268,67,124,448,"#000000"
-0.718469869990981,0.718418948452249,0.0185142009148954,69,124,449,"#000000"
-0.767332167512274,0.85107565383121,0.0899757528225642,68,128,450,"#000000"
0.0763281562446737,0.905368448931867,0.008355174614083,88,130,451,"#000000"
0.0703204184346023,0.952783349735728,0.0301856591838727,88,131,452,"#000000"
-0.368730765411755,0.950006000463494,0.038953184140535,77,131,457,"#000000"
-0.287428592933632,1.0264306953344,0.0726298667040002,79,133,458,"#000000"
-0.25024236043038,0.95879135600469,0.00455754232588032,80,131,459,"#000000"
-0.221062805307004,0.964951616404292,0.0178361209012741,81,131,460,"#000000"
-0.197500172431496,0.98532697407753,0.0133143665481768,81,132,461,"#000000"
0.0689267507675722,1.06346512634771,0.0805048913773721,88,134,462,"#000000"
0.160314840883531,0.891818889772336,0.00640382989594033,90,129,465,"#000000"
0.195528584459231,0.937596909603829,0.0403606143334007,91,130,466,"#000000"
0.744752595070113,0.684454237209947,0.04316240814018,104,123,475,"#000000"
0.786664912229227,0.45471014328926,0.00233806398743739,105,117,476,"#000000"
0.859564966531241,0.473628897190592,0.0520418730002495,106,117,477,"#000000"
0.741261325071732,0.541884579986854,0.00813157320613819,104,119,478,"#000000"
0.852302068806379,0.596944245843128,0.0714871717489841,106,121,479,"#000000"
0.214218333210035,1.02912135860511,0.0530526153150619,91,133,480,"#000000"
0.943880195655282,0.425220057461908,0.0451819596032698,108,116,481,"#000000"
0.199721335141144,1.16895051085237,0.0875260273416272,91,137,482,"#000000"
-0.879287788953244,0.461805358958054,0.00999448536463851,65,117,483,"#000000"
-0.877526865765624,0.487823724554924,0.0160834017968065,65,118,484,"#000000"
-0.859688428741556,0.490072877143586,0.00189626791174815,66,118,485,"#000000"
-0.858985125591398,0.533396032082565,0.0331165102161475,66,119,486,"#000000"
-0.821178810690103,0.521140191569682,0.00662670396052842,67,118,487,"#000000"
-0.894112390444967,0.627012427208122,0.0668732601226088,65,122,488,"#000000"
0.77323950847485,-0.619147502545417,0.000943107304330599,104,86,489,"#000000"
0.825679892216456,-0.690993139810257,0.0675384873517762,106,84,490,"#000000"
0.586950983301886,0.840635330742986,0.0200647235301183,100,128,492,"#000000"
0.659895494114788,0.867954071750693,0.0578276077225779,102,128,493,"#000000"
0.679214094891936,0.801719809266754,0.0111664924801075,102,127,494,"#000000"
0.70283795487218,0.784508245057582,0.0180623409364462,103,126,495,"#000000"
0.837974382570548,0.820547412494717,0.121797144550374,106,127,496,"#000000"
0.807743972330678,0.677136299492678,0.0202526202175897,105,123,499,"#000000"
0.403177661519786,1.04260905055243,0.102934329602842,96,133,501,"#000000"
1.11816803225011,-0.260736402410673,0.130401092497327,112,96,502,"#000000"
-0.183206015655043,1.03661208015027,0.0320888336859504,82,133,507,"#000000"
-0.151248456913038,1.02305703245535,0.00262463457581014,83,133,508,"#000000"
-0.131968775344089,1.04934732596695,0.0207073904280299,83,134,509,"#000000"
-0.0999849460955784,1.04211602105836,0.0120837227595204,84,133,510,"#000000"
-0.0567651732870539,1.08166066079858,0.0464972237487412,85,135,511,"#000000"
0.898533756768359,-0.544182489808201,0.0259761871843152,107,88,513,"#000000"
0.970283876389921,-0.63305151181719,0.0882419494601895,109,85,514,"#000000"
0.915204754345655,0.525273603317664,0.0238722999780857,108,119,520,"#000000"
0.917074337456586,0.492858048692572,0.00859712444953518,108,118,521,"#000000"
0.979543727932113,0.506142562676334,0.0432507231822215,109,118,522,"#000000"
1.02687783406736,0.113126699981534,0.0016282967302208,110,107,525,"#000000"
1.10756870673731,0.11987246672307,0.0549938308386736,112,107,526,"#000000"
1.15518625892595,0.0162580106601503,0.0590385627240871,113,104,527,"#000000"
1.0990116987093,-0.0124305781377572,0.00403771128404735,112,103,528,"#000000"
1.10419768517999,-0.0381983397384667,0.0155625683087882,112,102,529,"#000000"
1.09651343148053,-0.0852221607014673,0.0320849656555004,112,101,530,"#000000"
1.29248495605282,-0.0892575593079011,0.114121674450671,116,101,531,"#000000"
0.965106495989237,0.366559513778828,0.0172008522206756,109,114,533,"#000000"
1.00456051185342,0.346539529304719,0.0270418776471237,110,113,534,"#000000"
-0.683097770129712,0.96470288764257,0.0514688722645162,70,131,535,"#000000"
-0.60750506484354,1.00185428898237,0.0327598859715683,72,132,536,"#000000"
-0.55493932536064,1.00607816096901,0.0199752831468073,73,132,537,"#000000"
-0.534600898637018,0.992841971497872,0.00429091378035535,74,132,538,"#000000"
-0.508090739309567,1.0162118536325,0.0279567702411179,74,133,539,"#000000"
-0.481050330111819,0.991744469852886,0.00851015447978983,75,132,540,"#000000"
-0.428487169285233,1.09562809089296,0.084487291857464,76,135,541,"#000000"
1.0241764650146,0.313701911373662,0.011208544178101,110,113,547,"#000000"
1.09932320135992,0.294790048258917,0.0662813941998841,112,112,548,"#000000"
1.15077057102434,0.203144191651954,0.0388175823822479,113,109,549,"#000000"
-0.927749646168473,0.500470930628279,0.0357073260688522,64,118,555,"#000000"
0.497229962113505,0.971141547710581,0.0151903469445266,98,131,557,"#000000"
0.542973522842935,0.971041549000469,0.0305533230869547,99,131,558,"#000000"
0.630665807435907,0.979570623817567,0.0575527600990009,101,132,559,"#000000"
0.315375598142181,1.14358566856159,0.0308770291001263,94,136,560,"#000000"
-0.979090122427018,0.558870656822472,0.0420510980536238,63,120,562,"#000000"
-0.984621625883321,0.409283978867977,0.00662435983051772,63,115,563,"#000000"
-1.0616424478442,0.503434418007854,0.0573876419107153,61,118,564,"#000000"
-0.820093603369927,0.652776221432198,0.00688285599591251,67,122,566,"#000000"
0.832098029892274,0.691075262222965,0.00780829212876633,106,123,569,"#000000"
-0.826684636883311,0.635115504565171,0.00103963860087204,67,122,570,"#000000"
-0.864548582868877,0.706441690221461,0.0178794775395943,66,124,571,"#000000"
1.0721338319355,-0.411774598934085,0.0274966098534362,111,92,577,"#000000"
1.12256301848248,-0.526359096318172,0.0976940842757762,112,88,578,"#000000"
0.977299818824598,0.386371915607379,0.00606303369684297,109,115,579,"#000000"
0.976182208692807,0.380108650537322,0.000299162601958139,109,114,580,"#000000"
0.994866407657518,0.384009409335978,0.0116617083071262,109,115,581,"#000000"
1.00237655713484,0.449246080292858,0.0180562731315281,110,116,590,"#000000"
0.996051550075948,0.425011794851875,0.00698981049705749,110,116,591,"#000000"
0.993948588633153,0.411434214449872,0.00674966316108218,109,115,592,"#000000"
1.02462003907886,0.404793655350448,0.0246324160816346,110,115,593,"#000000"
0.774033341269098,-0.736456143914709,0.00126740605103859,104,82,594,"#FBFBFB"
0.777349834441327,-0.742009636955628,0.0027358142493845,104,82,595,"#FBFBFB"
0.802600363059413,-0.782566321066839,0.0268983285176799,105,81,596,"#8A8A8A"
0.885505917354856,0.684585839525566,0.0222333943057928,107,123,602,"#000000"
0.988089406776832,0.667862627004273,0.0817042703736727,109,123,603,"#000000"
1.03059833177486,0.561970277491273,0.0324018135564621,110,120,604,"#000000"
-0.106262336967052,1.0604483265884,0.00729355935639401,84,134,606,"#000000"
-0.129171408125761,1.09762091219355,0.0276471790616445,83,135,607,"#000000"
0.770376029445758,1.0186484101733,0.0875197028996873,104,133,616,"#000000"
-0.215405027551989,1.0538702202838,0.00444361446645439,81,134,617,"#000000"
-0.212439532797503,1.07147260339207,0.0134068211088834,81,134,618,"#000000"
-0.204485384978817,1.14671564288422,0.0622554776900429,81,136,619,"#000000"
-0.935619725149016,0.787496730307041,0.0899213888218535,64,126,620,"#000000"
1.03437145800316,0.370384133372876,0.0111321665912047,110,114,621,"#000000"
1.14805392910313,0.468773357447996,0.114397535680623,113,117,622,"#000000"
-0.0125775497946167,1.18428505379984,0.0652359947173304,86,138,625,"#000000"
0.0854578628341101,1.26596707059472,0.0623684487670715,88,140,626,"#000000"
-0.329988513758387,1.25828917774288,0.10567215259848,78,140,627,"#000000"
